interval_us
167052
2806272
2558880
11289840
2821892
1061992
304004
5564016
316796
944372
9024600
11092012
4811620
3245108
2722004
2010280
6039332
1186668
3701336
3136916
2873428
1481588
1541996
1309704
546032
1610248
2858260
21314196
453540
20479528
1862280
912192
9204680
3404168
1187180
2914108
5601164
382856
3265484
11397204
1619924
557280
3841000
127940
3365796
6277504
628804
1315556
658724
3742648
715376
8823320
3420696
658112
1176520
3554108
1433908
10509304
3109984
747760
2967480
513196
1837516
5523240
3288504
3116476
6254252
5740924
4573080
1201124
3649056
3563620
1993252
533228
9483080
9889552
6863728
16170804
1210468
378892
117820
495348
2862912
2313776
8996520
1396980
18339768
3740636
2676416
463364
1156840
5121692
165220
7879724
2006536
1250696
975968
9376296
4893232
2198292
173344
6704440
10534292
840736
76652
4050112
394424
3070836
11203156
17066512
316732
2060220
2881784
1707880
1792924
1126184
5244604
3852340
1373596
9991540
171064
6192800
1192944
3733368
8308136
610696
8002528
1152112
155952
786456
4226196
10022212
769432
5230572
5855780
3421332
12122336
2668660
1339608
871532
1116860
6683136
1697204
6632760
13506356
978664
1167476
1504284
5620248
686616
2117288
2245364
676708
6998308
2387940
4826416
2303988
632888
820164
394972
1207420
4215472
1037384
2531060
2359500
2055664
5411560
270784
3083512
5068200
4801340
7465556
8963240
567228
381360
172712
1034492
7937428
7695688
365344
1611800
18397084
1674252
725732
272660
1702124
3967124
7005220
3910192
3190180
300280
577876
4392308
1036976
234272
1538132
4122008
9876476
7282152
262892
1069104
6416384
8141400
1763612
1092936
7257600
1528252
425144
3039208
1635532
1542060
5699996
6317432
1082748
5880132
2230276
12530740
559412
11967616
5189960
4430616
2102160
599684
2009200
525556
2939888
6539608
3522080
96040
4836376
864048
4078204
5109172
6089096
1295612
2419468
3157312
1801748
612976
67924
3019240
951916
2302564
671488
2562988
5371604
15116320
5012336
342676
2632144
1648376
15001712
5321500
4333992
199196
5114888
2706536
213324
5581004
1677708
521900
1115820
5266528
3436108
5187608
675440
517652
1349800
7996940
1626384
7006956
11525716
642904
2185296
1527524
19215340
13828116
1986488
3884676
5781504
896984
1120588
2390744
14998192
6647728
7864496
679120
9216480
1798920
3572364
226316
2414108
800316
5650928
7494868
619140
838992
246544
4428828
561092
972448
1445084
1098180
1190636
11518828
5609296
15745544
2778896
3911020
12646012
8758580
3824728
1892572
389012
1223444
5905156
223512
532440
1074072
709948
244888
1991304
11081188
4520224
13134860
10285320
6849896
1579356
264748
3422444
7957440
3584944
3415764
5806808
1326736
1045832
13751628
1916564
352668
5876536
4231184
348016
7941880
1136564
4204588
6273772
5924828
3102848
1997952
623004
7542380
3770652
39384
7989692
3113908
1274044
432652
12254700
7869956
61704
2781612
1983812
2980372
4651844
1073300
1333080
2577616
8257156
1142620
1535112
1382860
1853956
990268
1953936
722168
5644040
5406428
5543484
1900360
2473968
9417372
5633896
1194356
6295808
1217696
447500
6706968
395132
2703404
1340568
1363748
460804
864988
3547184
2184176
3045424
503088
3163924
589900
1679388
934464
1046124
2404812
10569568
550576
3213924
2643048
5459176
6497996
627324
2755276
2038104
186784
2209780
9628296
7887120
5688180
2273072
2953516
1517856
6188872
707092
7338808
4101712
538476
5326168
550484
3989488
219452
1943436
2534948
1177456
614556
811804
3222356
5716696
1769328
8153212
2191036
60072
841028
6861504
3709448
9990000
1824132
3755320
2990796
584188
265092
1575992
1221640
997112
161720
6705876
3464128
2219376
2076072
2189912
2669080
653952
1869380
6203112
2600120
2406236
1165036
2597416
1380140
6223472
2891688
1005636
3480552
323136
605964
3932592
6648256
3637780
3405448
2322652
3774332
5207580
4537624
2021336
204624
4739404
1465820
2350740
494712
1176992
7094356
532352
5285196
4664468
1858724
1349248
4066504
5558300
75304
8126872
483380
1765120
6057568
5973700
123472
92268
1650356
4240012
2149228
66788
5207924
7548176
1295812
9143584
274756
6520268
4331964
7628
8582360
9636344
14158564
25060
746892
5052780
6685028
1394624
893724
5215664
710012
1263688
2213564
8630828
11129372
2222140
1621648
937916
228604
6850940
343932
3391316
1257988
2465048
3193140
3784236
9329788
6824848
11872
827648
3490476
1099376
2432744
4442100
470972
473440
4878124
2999028
10564044
5437312
79780
4426228
204308
1980568
6044532
5923060
787816
1554772
3546424
1166548
978748
552348
791108
5978244
12997724
2458612
998568
7359588
1053104
5227724
5394136
4240468
5595900
1558504
218056
2711236
2437436
239872
25058472
1592132
2139296
1737564
2010500
6852912
5036428
289392
3540164
4644420
1215260
2876832
184008
835420
2823320
547000
2290048
183636
4748964
1587336
2077736
4530600
2429724
7058336
573180
571740
4968428
3088960
425616
6730192
533540
3252472
133664
2819028
2738780
3793156
2228000
7604636
4120640
4172600
3147632
1755580
850308
7371836
6677056
4625380
2095540
3015596
5315652
3646048
1008620
477268
7634356
12123080
8187700
875560
6616764
1277468
4190544
791144
3064180
11698088
355412
307556
4930848
14538000
11164864
11288148
355396
2666644
705860
2161220
1171180
1417560
1481196
5279872
1768328
83996
1761476
2309616
3664
3579648
8282396
2302196
3066484
165560
1512812
1911948
1364000
1120996
3272336
1704176
458852
1526900
3608152
5523300
374024
13425328
372372
203196
749028
6135272
1034868
4787116
10391940
2431264
6555420
2281124
4278344
2660412
8781356
1341776
3417532
1411868
1703004
638232
1752164
5924236
1167776
1706332
70928
2413156
3737368
5827072
4933532
5601876
957648
3720152
2185556
2225156
864244
7039284
14019396
1473104
1426436
3808756
1029920
5391180
7959012
5307836
5517892
446364
2496540
10047516
3470744
3009592
2016832
960468
1082980
3054988
5037756
439824
89072
7232440
271208
1961032
2894052
1805148
1953720
1098428
3851988
679576
795804
3350948
2577500
1227336
2118820
1288228
5433064
6008500
295984
2228808
247612
1464380
2049828
510692
702220
7539764
3513024
320208
2129764
4543280
3675884
11609816
1359432
8193008
514400
812632
1491632
9504340
2455936
6974056
2234060
153184
679272
1130288
1421904
2965772
2735760
3128544
297724
378912
1405772
2543868
2717100
1747676
2667416
1001988
1183056
2138308
202236
523316
2078068
603388
2417124
1267248
376300
4457556
1877692
2886224
266316
1945536
4402536
6505496
4121980
8182404
417828
101900
5400912
2728436
1116260
1980288
8532524
4012960
10030712
358200
700400
678140
1546216
3283488
2666820
2392248
947308
1823040
2534428
1374116
2438108
4953816
2861272
1934296
3245808
4909960
3141020
2156328
1129364
1453088
267824
139260
1164792
284984
3858948
18395468
5913304
9693748
1302348
2403204
9182660
2942736
10829156
99844
5441100
3226172
78492
879120
10389744
196708
3196808
4961200
5069252
106528
5269036
1001924
770804
227256
5201360
579724
1171608
936456
9037308
2430480
1452184
130384
2502436
2846596
3705644
710108
4739012
288860
3671368
3198616
4257400
5689692
1332224
2564
3169344
4694480
6843332
900792
2974768
1040436
8043728
1372804
6317136
3517868
726644
727444
18695232
3705544
360472
1438784
412940
3293288
2092456
2134676
7411552
2079680
2629596
1899696
619812
5147608
2344844
4527804
820224
4325084
9427964
1915616
3666756
7138592
2048356
1391104
8188544
2309252
1789072
1866244
4012864
5831424
10968140
2637276
7819240
11108944
7935748
6160340
5409676
969388
1774872
2418324
1024736
133160
790948
8500496
564928
17511400
6745036
4888372
4094376
3828452
1566056
7670588
493436
7776064
3174496
5214896
10340912
657784
311024
759704
2034680
9365012
5211464
1505556
1196704
1337684
7050632
430280
1459716
6395432
1529452
756116
9161356
3357176
1746216
3326936
1833216
1230296
5656712
1083272
19108
9988312
1067892
793324
5240916
2924368
2138996
5705688
48020
547708
1336068
8012980
230108
181744
3772288
8634596
5813032
2074012
7473972
3335392
593832
2440960
2772272
11829164
984
708684
12938532
680076
220548
2831024
1756436
3593052
4510924
299696
1230584
3499172
2336260
5675016
3747988
14617220
507860
6666464
5295076
179108
5872552
7459276
243016
4040640
2964
7554176
1465748
885920
5784504
4028904
5743664
6442940
1455048
1110948
94616
2691940
2481748
2486300
11891972
5221688
5387460
2031316
16169680
4980476
12391120
3348276
313312
209032
8162672
2550560
1902556
4639836
1116812
2161952
415752
2106936
11313528
3070188
9569132
1104
3760840
2100068
3013724
527976
168968
11885620
674508
2237256
4089448
8980092
2632732
6451492
30620
62524
5552320
103604
6642156
729872
2512188
1706008
2444084
4117572
7005196
527844
1335792
1563012
6681772
3678728
4963484
10114604
3307272
2137900
931372
1265780
3370096
800324
5520344
2544408
17866448
4923928
3636324
5156648
1604428
74820
3406748
11663744
2061948
1659852
902580
13470040
710140
9100444
3213384
1894564
1749684
3171672
12172872
711548
698148
1191808
3786824
5120456
24592012
1260528
737216
2169296
3717704
207632
6813800
1787840
178532
4196328
978972
4132776
3934360
3346356
8835324
2140436
3919148
2446596
4267268
4900176
7077428
2680356
392720
15288276
6335380
1102656
5164264
1212660
771320
3814612
1748216
1537864
995068
18568
1612512
5189736
791692
659124
332256
379564
4146788
6974760
798968
1582296
9233056
6241892
225844
8738792
6344316
3063152
458596
1476548
531484
1046036
3779120
361016
2309336
5977052
770356
3504960
7582436
5331052
3940516
1092588
3486832
7508960
2481392
4445788
1747320
3159704
17150636
4955000
2696444
13237616
260764
1958480
1280580
762156
2417940
3841496
2407368
1151776
13122788
3728888
4642440
3911260
5196008
11198612
3999808
864832
382540
393936
1466400
334868
202732
1256536
2966328
1959156
2894356
3223572
414508
3098152
1881720
297352
2764652
9687976
2336168
1596888
271136
5718436
1873784
6100228
7077436
4120356
6566956
1250540
460748
2898448
1671168
5121140
1159456
4517156
9608088
1596528
1766728
989812
5145188
1038616
4871792
1666192
1116544
3313156
2003892
794988
1940112
114512
8342736
1668224
11236232
8965136
862644
4778888
5573964
1046800
1403168
6396196
5789516
326256
794204
1546472
1130264
4988968
2507016
286316
3849768
129844
9853904
966204
2735732
3912680
1682052
5562848
4285704
5142632
1585216
2270708
125236
229560
3690252
3562640
3786212
3244304
1123040
4579900
500668
469024
8613632
1149572
517080
5079996
1669492
1824720
209148
6180144
925836
17262332
3004276
8065364
8883788
1318380
470584
6119036
91292
245624
530940
9561488
1030992
5484712
17397528
2545100
2713128
6062648
5544424
434392
140960
2493512
16861796
2178344
2032136
7288296
2285184
1798868
7320248
1128648
1291556
7115288
556816
10902900
3021060
1185408
4367932
9456772
2284132
336856
10064036
7764892
1515880
4639888
5668096
6073636
2347740
2150316
897008
2788268
3101952
7483848
370024
2912840
724696
6597320
16622960
639300
8535712
2707172
5390428
3272756
1643000
8187212
4060252
8029800
1457188
7531596
520320
4422996
1821936
337116
2295964
6371692
2643232
1646912
5373756
471084
820064
478864
2723444
3077848
5784012
5900532
1944244
4542776
9848384
691568
9188612
1625704
9536960
906748
3140176
1309856
4626844
964272
3444896
4975076
8549832
105360
7742304
9028436
1645164
1004504
70888
8970092
2656056
3068116
1601624
12434704
6668500
1814868
2412904
323536
1115788
12236968
7413732
3501508
9323136
5942696
6582768
6683688
481716
4047048
2332208
5413976
476736
1356200
155936
3479416
1487428
5058384
477504
1249148
2285860
582008
74804
1599748
236228
123100
3306332
410296
14976260
2969080
752496
3284048
2667964
1048484
5373424
3817892
1632668
10740796
4305368
8793372
6866128
117620
758060
3452788
5453520
5108164
831116
3766624
101928
2546304
668956
4349580
3247652
6741340
2361304
1049056
3775672
3214360
516180
266796
257960
379520
12720
1420992
6522280
5016504
861196
3712688
2765884
4357544
2963024
4189232
3226852
429856
2000384
754080
2037996
5349244
9461228
7196304
194652
974988
2421712
11548728
1060620
551988
443536
1816132
1151304
1427764
3892188
1051640
9240904
6476356
2928300
808316
2569368
1002780
2396140
1260392
7941056
661752
3365420
7883784
4170432
3911512
1798648
2361360
64164
1154196
2420184
810124
3534456
984000
7883360
7559284
599984
2640336
4025368
3191060
722876
904540
2255892
6127276
4167292
857764
633232
5481696
2469636
3350552
1274112
1049296
401324
813232
3548072
5086936
5287388
2821596
2581948
1010304
6738800
3255424
1664352
1406944
3717024
4426280
737724
3004716
294716
136824
2952
588868
2948352
371476
630112
55328
4818344
403560
1827332
776804
5102732
10617048
2571996
2959648
1345416
1924608
1536084
2575436
8414664
229848
877348
1531448
6349644
3073552
5580092
1554128
6436444
2927112
1297360
1305448
220520
1355288
4184480
3273624
3730680
4031780
2138884
629288
1490288
1319992
2527240
1345108
1796024
5090944
221292
8514824
4071624
2781352
1817236
498512
6013436
744260
5515748
1068664
7685344
3709372
349036
4756736
12019860
1486316
89384
3234088
166092
3240088
288664
2623108
2365792
4406728
5286324
14394444
7575848
834068
7805644
11927140
15156180
3128664
2215348
12261668
1282172
5090108
5380776
523908
2497524
5246060
2534732
2317128
4376792
5873840
674468
409596
7909180
1797488
3582188
1575636
335108
436760
1811628
4676604
4637348
5040624
8774548
3518856
1195412
502944
370976
6563008
1100252
778516
4180176
3479536
1727064
1133432
109196
8966308
1135668
1478264
15314468
1159296
2488772
1374436
870080
216964
2116140
466620
3007500
2943252
877996
2568088
3301400
2132480
2204592
10423588
3620800
871040
3829712
5662284
10527864
2618912
6301004
68464
1066052
6973120
1600532
3422864
2089964
989912
2463228
2241276
9239012
3953244
733712
11812280
3854060
7002544
1426532
1092304
1144528
14176484
6280364
2659844
344280
1239576
474412
628080
6635380
2379316
1809428
302488
1172172
4632376
428852
5624024
3142148
13561468
3446376
12213080
675052
182340
331096
8285596
2971172
17159240
214340
12176332
4870540
20728
1409820
2549228
295332
971964
11691184
2166868
168868
25712
2656144
1880052
2543292
3822176
180916
4135592
4793340
493844
77372
10895748
1291172
1511452
6059504
3717252
2325620
6860644
7096664
496212
497784
29720
3964
5133644
2941428
440544
3886896
4437184
2690332
6776608
1095260
2854264
4675772
602968
4175268
2173140
1549544
3906012
9953644
4048600
181136
1717488
2933360
2340880
5470144
3307464
298004
1686428
2768872
3901556
2424644
2085540
765088
729780
4434688
5602612
6649292
2085000
2271228
838932
2516276
1700272
2701816
3499740
1022584
5091660
1746392
2098164
909688
1139468
3017436
2808428
548128
4999760
5512452
4802244
2490416
1644224
306612
2679296
3391556
1779128
1628784
9326536
4681908
2826412
950968
381336
707544
3733352
3584496
3750872
209600
590476
1770084
1733556
28876
76080
11408112
9554552
6641152
3226296
5353040
5552580
839388
38560
9341036
2784100
4953444
313524
791116
2594808
299084
4820960
364548
920516
4337544
517648
9763712
4999708
976192
3194732
14409768
10436708
1772304
5812972
4095028
8002956
7570484
844116
10127032
6190920
3891980
753552
4817016
3893440
5222588
6710464
4690204
3287352
5398744
1539940
3333884
834768
5823044
6949120
947620
3269940
338336
3475468
14125132
184472
475364
787336
1043132
272944
5996208
993304
13551624
3962304
5882456
609592
3992492
8183180
642568
3771376
5291244
19025536
5332496
3009168
1907572
5496076
2027752
6988900
2650308
4010728
6270388
2002808
686076
1167104
1065576
2930188
5830696
3557460
1949916
2108204
12451908
345996
3132468
3609804
7250072
1323424
240436
2627784
6919576
2492872
14673360
4594664
7032444
139428
1632276
5819252
1766880
3289656
4363892
1846492
15124580
535336
1609132
520488
5959124
220488
488320
5260192
5227424
1822620
2457004
1170336
573828
981144
7319180
1924216
494604
121728
1047044
1619404
497540
3074140
339156
210452
3484964
1076596
5502300
138880
4562112
446092
536788
2016368
44096
980108
1626824
7076
190316
563416
256636
2062824
11665816
1337624
2065936
3305048
1824376
14914120
597568
4099572
1878212
6730180
3845820
4342012
128828
5955924
4579520
831112
2116896
201204
2663408
111128
771988
1072920
4764844
539488
3735144
1976908
260668
2736860
13629864
2525580
3487848
5323228
585684
4083032
4955560
6367328
2442188
14517216
995008
3796416
638896
12439268
3673776
1961560
24036
252288
929620
878844
695748
718612
7677300
5984980
929604
4498064
5096848
1365692
134284
13058936
2015152
1569940
1880796
1412880
3647120
5678316
2291672
1146372
5292056
84260
7519952
1866208
4634192
4856676
1793060
1705264
564648
3477564
196756
2295180
6646504
2158288
825852
1111136
2738696
4745248
1092020
5166044
2205416
972600
2556676
3008976
592312
6265524
270816
7184984
829244
4937720
8702252
3737248
515760
301240
1082992
1074356
1100568
5667524
2256848
5546860
464684
8970832
20948
1119112
9359984
1666376
2145972
3333844
2925916
8792820
3114140
2683220
1577820
4877592
1437772
2539100
2113376
1925992
8288532
9818872
2902376
6854516
8164784
5099772
805976
987560
86464
880040
490092
2825532
16045260
1450724
1087896
442976
3287336
283940
1859724
4525612
3476528
2097064
2911312
3473872
4613304
4342076
2643388
8134380
1848708
2203152
2560740
2419368
5099344
104468
2568420
2748840
142844
207444
2293416
3588104
389064
1988992
3677596
571608
1185780
204380
3430880
4442732
9583892
5478544
504384
6316324
6730072
145188
2363424
1523196
956300
661944
4072492
996924
9782636
2792388
11109356
7183188
240420
24008
4053768
2398444
3442376
579476
1340092
833952
1350716
17808
937952
1236892
1676088
11656152
3912184
5587260
181652
319468
1500020
2442304
896584
1777916
4267916
2231152
1923848
1440508
917584
2579240
2386316
1730672
8522844
3520804
441204
4087556
338060
4009808
13326832
2885120
102008
223588
188724
929540
3654484
1608164
5215556
1888080
306568
5428080
9188116
5195076
915168
2899088
602276
4091532
7000464
2422092
9680032
536636
4080108
8095468
7561092
439212
118412
2384340
591360
812440
1972792
1791772
5459244
2312292
2280836
7238600
4433184
2089728
10579576
373320
6050204
4801844
2384400
1416064
8355316
22556332
1461900
5268676
4770056
3716060
261896
1110444
2494972
4318840
4138464
8982272
5239240
4458476
1661740
1182728
805436
1079412
5557352
4926860
8952436
5080712
6113920
90128
9232668
246960
6992
3309804
23956
48940
2176380
3011140
1479872
9536476
3860952
226832
3725020
141160
1658300
13273660
11279472
10636544
2658892
1835320
2166820
399964
789080
1619780
2386132
76088
65928
459484
3671352
979476
4059260
13260360
7826660
1953892
5341624
604520
3887048
4521808
5064032
1457464
573324
5641028
2932520
3060204
6379404
2376252
1898936
377168
2631140
1811924
4512544
1552
4098756
7393148
2943536
1279868
2019684
1214704
4508012
7580940
8846708
4026348
8932120
379556
644152
9111608
55688
9796980
3303176
3456460
2556
4989888
1714944
683628
6046148
4922528
3778448
645232
217408
10131368
968648
7634812
7202968
3021920
4948216
1581900
1439240
6220392
2511292
12139676
8577168
2080432
1034364
2488820
1340684
181568
1066376
8414496
3665152
1940400
4415616
1222900
2160852
425188
4293752
3311444
841252
16953040
2579292
795996
354408
2369916
397708
1701896
2383056
1156740
10370320
3535072
957972
3215844
530156
1288860
1869000
2620012
841660
419188
5615040
5075700
3293184
5644864
463936
5563652
3099660
87452
2909164
1671672
1853628
4276056
3626284
2146288
2566996
7629916
1471320
488432
994600
1249584
2161528
4615000
2338184
1666504
10582520
6032060
3975144
318252
11800508
13086052
13612956
11601968
3572608
14067980
770404
2010992
4609720
9509140
4657536
1206328
1736852
6693748
517756
489996
368648
110516
2903072
3204232
2910424
1316672
2224852
5491292
1530796
95596
824328
6532420
1204796
4724908
913184
818024
4503032
2964484
1785516
10851320
2026520
7052856
2222668
4907468
6405092
1327964
4924876
172124
1361244
2099944
928484
7094636
972320
3706212
2611736
1459552
2880284
2133016
5513168
2378760
5140080
2169060
1149784
10356244
1056064
5636616
660108
1748052
1203392
390508
558596
1222928
2972988
5890648
318580
1370240
477532
10827888
4476728
5563908
8054024
1789560
7564760
7967020
1774728
8080948
953004
6135996
276932
4896760
323304
784336
7521272
824892
5861444
972528
2132196
2319296
1069816
4551796
5662712
1048392
790880
1125360
5229276
4638572
285408
2101060
2013720
5009660
6257280
14493936
8082352
6599528
1123464
6439320
1952260
490472
2965844
2450820
26976
3411892
3487104
2320584
5923696
6105704
1841280
3542520
9009052
3685788
18981988
4560724
1067188
2181492
95332
1493456
508488
1775388
1058576
1607648
3312832
4448340
820892
2240428
4819848
1504108
3252704
655352
2042176
7896144
35472
6907932
867596
243296
93548
863048
1845244
3288892
1874520
6317052
3913676
14749156
2054600
303320
800652
1376764
1148828
7248516
26966640
3380096
582328
7056688
7349856
1298916
5773492
386208
255736
401400
5232992
2462036
93576
4003600
887656
12962892
4045500
1780824
78880
1019392
1012164
797700
2270904
526588
4826632
2462080
520224
6870284
9446760
4945280
4346448
331072
15852956
372732
2768060
1141284
605636
13733108
795048
4719452
1049608
8163988
1968548
4225324
9796508
15503224
4962988
3272764
2119592
216940
711096
6698160
12840
3674264
618204
542004
4107532
2043080
186620
5814616
830168
231888
3119324
1556116
1324264
12653864
695064
3918100
6438500
8965680
6430260
2565196
6507108
6808856
1775116
174396
4874364
3173188
2875684
4692772
926108
2443340
568760
3939740
90956
4380460
25571456
1327524
415880
1648568
655168
4614740
3984980
6905916
4813692
8790752
3070544
3716424
283880
1972684
428396
2012956
1388760
2269012
3803708
588772
1688460
3511232
3476108
11008996
4139332
1851796
105928
3099388
834116
6329768
433368
1869880
1917556
5513244
2418812
4692408
524984
701196
16636368
3655408
2304740
775664
4812452
2462580
7932168
11613972
933852
6501996
492236
3918508
2488268
3123276
5976456
5712452
4329144
3499840
4043052
5634180
5471488
699500
5067492
6757840
462444
4483512
4611856
1846480
9907560
4539992
5844648
2705108
12608064
13614424
11037644
378596
5376864
6333968
376324
19692344
12076416
4274784
1203112
666236
9554388
5547016
804684
4464548
4556196
3471612
22091016
502828
2533620
1674904
2560968
5091484
4278100
2783340
313792
15448336
4064272
3563624
1350592
2163184
3964644
1072596
23149432
3090792
6169000
1241700
1035252
15098044
719588
1476744
1653048
824188
5723124
2000580
2203952
324332
2425852
2044104
45852
4616492
215040
117704
4934520
3661376
5625036
21072
6935620
2325812
5844212
6869976
4270996
7894976
3324292
4738024
5929972
2592220
1458932
7289096
6198612
3676732
6728260
7516636
5245808
662756
6246736
6010008
1051324
10832264
3290308
3170220
4478036
16020504
10235136
13549736
258956
145048
1860752
1807256
2250744
9263844
669164
2440528
3620728
2231992
2237184
1673512
13147812
3602176
8866464
1687100
3570224
3904952
298424
6929624
6626720
879648
1932272
402884
3143920
20522676
3798584
1023996
4904976
3347284
8417448
633816
5725980
3417048
11043556
674000
1332804
8035068
4602508
12121580
2432964
859844
456132
2793836
2313344
1236340
1995216
9841952
3573836
774804
956856
9426376
685272
655988
60892
227248
3112888
10537792
1268344
372596
2831264
1249232
5601620
1995260
2692088
121956
619944
1132344
1741268
8470784
1758960
846484
5834112
5160940
1707328
962028
2748772
1181132
661888
8443240
21131576
1523756
1875064
2746420
284896
7014504
1128676
5498548
1259408
4407644
1562916
3024944
1858764
5475632
3923128
383044
286544
3218364
4044152
1276504
5330744
1277312
3311592
4481836
151400
871448
5295688
7394148
1009404
25847468
6469968
3148200
1559784
1891688
1333900
2565536
1183092
3838036
306532
6963824
9121744
241860
1177628
295212
8877484
11060440
3727112
4809180
20246280
1835064
11815532
2813388
508492
56820
6034064
677032
3651132
4289188
